input_row_key,input_company_name,input_country,input_city,matched_company_name,matched_veridion_id,matched_country,matched_city,matched_website,match_score,name_similarity,match_confidence,notes
329,MICROSOFT REGIONAL SALES PTE. LTD.,Singapore,Singapore,Micro Express Sales Pte Ltd.,161cca55-0fef-11ee-8498-a97a19847758,Singapore,Singapore,,0.726,0.71,High,Good fuzzy name match
33,"American Express Europe Denmark, filial af American Express Europe S.A., Spanien",Denmark,Copenhagen,,,,,,0.3624,0.354,Unmatched,Name similarity too low (0.35)
330,ABC KANTINEAUTOMATER ApS,Denmark,Høje-Taastrup Municipality,ABC Spilleautomater,2c53d1f1-6cf9-11ec-a598-5f2181f71be8,Denmark,Frederiksberg,https://abcspilleautomater.dk/,0.662,0.77,Medium,Good fuzzy name match
331,NW GRUPPEN A/S,Denmark,Hedensted,SJ Gruppen,008645a7-332c-11ec-ba1b-799c0ee08065,Denmark,Faaborg,https://www.sj-container.dk/,0.642,0.82,Medium,Good fuzzy name match
332,"MIXPANEL, INC.",United States,San Francisco,Mixpane,740de470-cf7a-11ec-8f8e-bde829059b5f,United States,San Francisco,http://cosmic-star.net/,0.95,1.0,High,Strong name match
333,MNEMONIC AS,Norway,Oslo,mnemonic AS.,b86d48c0-b500-11ec-92c5-7f4ee7009bc8,Norway,Oslo,https://www.mnemonic.io/,1.0,1.0,High,Strong name match
334,MobilePeople ApS,Denmark,Herlev Municipality,Mobilepeople,a112cce1-0fd4-11ec-bad9-ebcc1813e8d3,Denmark,Herlev,https://mobilepeople.dk/,0.85,1.0,High,Strong name match
335,"MOBILEUM, INC.",United States,Cupertino,Mobileum,06e7cc3b-aec8-11ed-917a-a9ac0bf7643e,United States,Cupertino,,1.0,1.0,High,Strong name match
336,MODULEX DANMARK A/S,Denmark,Billund,Modulex,40e47543-93e5-11eb-8ad6-7326edce8d21,Denmark,Billund,https://modulex.com/,0.908,0.93,High,Strong name match
337,Monday. Kum Ltd.,Israel,Tel Aviv-Yafo,Monday,0c78cf9d-93e5-11eb-86dd-ffbd1b53140e,Israel,Tel Aviv-Yafo,https://monday.com/,0.75,0.75,High,Good fuzzy name match
338,Mustika Teratai Sdn. Bhd.,Malaysia,Johor Bahru,Mustika Teratai Sdn. Bhd.,b67a2282-e926-11ed-bb20-d929ca7b3418,Malaysia,Johor Bahru,,0.95,1.0,High,Strong name match
339,NAGARRO AS,Norway,Oslo,Nagarro AG,227b170c-12dc-11ec-9dca-f567cb1bbc98,Germany,Munich,https://www.scada-xsight.de/,0.6,1.0,Medium,Strong name match
34,American Express Europe SA (Norway),Norway,Oslo,American Express Company AS,d791fd63-e113-11ec-a72c-1538a9321a8e,Norway,Oslo,http://www.americanexpress.no/?opi=79508299&sa=U&ved=0ahUKEwiJ-N_liKSMAxX2TGwGHZRzErcQ61gIEigO&usg=AOvVaw27wLoj6gX0wm9eKmXSSFGk,0.85,0.75,High,Good fuzzy name match
340,NAGARRO ENTERPRISE SERVICES PRIVATE LIMITED,India,Punjabi Bagh,Technowell,9e554ce0-9be1-11ec-abc1-152b394c15b6,India,Hyderabad,http://technowell.org.in/,0.648,0.83,Medium,Good fuzzy name match
341,NEC CORPORATION,Japan,Tokyo,NEC Corporation of Malaysia,c43c3a03-93e4-11eb-8e19-198fb02d6f96,Japan,Tokyo,https://www.nec.com/,0.9,1.0,High,Strong name match
342,NEC CORPORATION OF MALAYSIA SDN. BHD.,Malaysia,Kuala Lumpur,NEC Corporation Of Malaysia Sdn. Bhd.,24db63d1-8aa4-11ec-9150-8d453a1e7910,Malaysia,Kuala Lumpur,,0.9,1.0,High,Strong name match
343,NEC Scandinavia Aktiebolag,Sweden,Stockholms Kommun,Dataphone,016a7543-93e5-11eb-919a-b3f9a5ad205c,Sweden,Stockholm,https://www.ip-only.se/,0.632,0.72,Medium,Good fuzzy name match
344,NEMTILMELD.DK ApS,Denmark,Nørresundby,NemTilmeld,0cf1a919-93e5-11eb-86dd-ffbd1b53140e,Denmark,Nørresundby,https://www.nemtilmeld.dk/,0.922,0.87,High,Good fuzzy name match
345,Nepa AB,Sweden,Stockholm,Nepa Sweden AB.,b1c3fc50-93e4-11eb-a736-0f5b20ecb2f1,Sweden,Stockholm,https://nepa.com/,1.0,1.0,High,Strong name match
346,NERAS DIREKTE AS,Norway,Drammen,Neras direkte,a19f2484-93e4-11eb-b4a6-27899be4e45d,Norway,Trondheim,https://nerasdirekte.no/,0.75,1.0,High,Strong name match
347,Nestor Cables Oy,Finland,Oulu,Nestor Cables,83ad4797-93e4-11eb-97db-273ba5953680,Finland,Oulu,https://www.nestorcables.fi/,1.0,1.0,High,Strong name match
348,NET ONE ASIA PTE. LTD.,Singapore,Singapore,Net One Asia,36898c82-93e5-11eb-97db-273ba5953680,Singapore,Singapore,https://www.netoneasia.com/,0.95,1.0,High,Strong name match
349,NETIC A/S,Denmark,Aalborg,Netic,3e619af8-93e5-11eb-8859-29e7c34dee35,Denmark,Aalborg,http://netic.dk/,1.0,1.0,High,Strong name match
35,ANALYSYS MASON AS,Norway,Oslo,Analysys Mason,e97d1f55-93e4-11eb-be3a-7f925cb94351,Italy,Milan,https://www.analysysmason.com/,0.6,1.0,Medium,Strong name match
350,NETS DANMARK A/S,Denmark,Ballerup,Nets group,1821bc30-93e5-11eb-a746-fdabd18be9c6,Denmark,Ballerup,https://nets.eu/,0.952,0.92,High,Strong name match
351,New Skies Satellites B.V.,Netherlands,The Hague,New Skies Satellites B.V.,1238cd68-9cd4-11ef-b56b-31d2bc338e4f,Netherlands,The Hague,,0.9,1.0,High,Strong name match
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,Pakistan,Karachi,OK! Pakistan,98bdcc4e-0ece-11ec-8f6e-c368f4fbdb63,Pakistan,Karachi Division,https://okpakistan.com/,0.698,0.83,Medium,Good fuzzy name match
353,NEXCOM A/S,Denmark,Copenhagen,Nexcom A/S.,4e2b08a3-a477-11ed-8bb2-9375f2c4b1be,Denmark,Copenhagen,http://www.nexcom.dk/,0.9,1.0,High,Strong name match
354,NOITSO A/S,Denmark,Copenhagen,Experian,0bc250d0-93e5-11eb-b5f6-816dd10ac7b0,Denmark,Copenhagen,http://www.experian.dk/,0.9,1.0,High,Strong name match
355,Nokia Innovations Oy,Finland,Espoo,Nokia Foundation,3d547a04-72bb-11ec-b5ce-b3bda5adefa4,Finland,Espoo,https://nokiafoundation.com/,0.838,0.73,High,Good fuzzy name match
356,NOKIA SERVICES AND NETWORKS MALAYSIA SDN. BHD.,Malaysia,,Nokia Solutions And Networks Sdn Bhd.,74601f29-1afc-11ec-aa0f-ab42aaaa4d70,Malaysia,Kuala Lumpur,,0.618,0.78,Medium,Good fuzzy name match
357,NOKIA SOLUTIONS AND NETWORKS NORGE AS,Norway,Bærum,Nokia solutions And Networks Norge AS,5c494e9a-1b04-11ec-b160-7721fd8862eb,Norway,Oslo,,0.75,1.0,High,Strong name match
358,Nokia Solutions and Networks Oy,Finland,Espoo,HEXA-X Consortium,1d0e5cd1-0a98-11ec-bfa5-67a4bc68de73,Finland,Espoo,https://hexa-x.eu/,1.0,1.0,High,Strong name match
359,"NORDEA BANK ABP, FILIAL I NORGE",Norway,Oslo,Nordea,7404600f-02ea-11ed-9330-439ae68059a7,Norway,Oslo,https://nordeea.co.uk/,0.85,0.75,High,Good fuzzy name match
36,MASON SITE FINDER LIMITED,United Kingdom,Salford,Mason Contract Services,e16f0714-729b-11ec-82c4-1d4ff65030ff,United Kingdom,Grays,https://masongroup.co.uk/,0.644,0.74,Medium,Good fuzzy name match
360,NORDIC COMPUTER A/S,Denmark,Nørresundby,Nordic Computer,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,Denmark,Nørresundby,https://nordiccomputer.com/,1.0,1.0,High,Strong name match
361,NORDIX DATA AS,Norway,Tromsø,Nordix Data,8449aea3-93e4-11eb-86dd-ffbd1b53140e,Norway,Tromsø,https://www.nordix.no/,1.0,1.0,High,Strong name match
362,DMA Research A/S,Denmark,Copenhagen,Dansk Miljø Analyse,9774c193-93e4-11eb-a746-fdabd18be9c6,Denmark,Rudersdal Municipality,http://dma.nu/,0.65,0.75,Medium,Good fuzzy name match
363,NORWEGIAN AIR SHUTTLE AS (PS),Norway,Ullensaker,Norwegian,41857037-93e5-11eb-97db-273ba5953680,Norway,Fornebu,https://www.norwegian.com/,0.764,0.94,High,Strong name match
364,NOVATARIS A/S,Denmark,Copenhagen,Novataris,1da9722c-93e5-11eb-86dd-ffbd1b53140e,Denmark,Copenhagen,https://www.novataris.com/en/,1.0,1.0,High,Strong name match
365,Ntt (Thailand) Ltd,Thailand,Bangkok,NTT DATA Thailand,5212c34c-f8af-11ed-b2ae-8f7420b1f92e,Thailand,Bangkok,,0.8,0.8333,High,Good fuzzy name match
366,NTT ASIA PACIFIC HOLDINGS PTE. LIMITED,Singapore,Singapore,Amazon,04ffa9f7-93e5-11eb-8ad6-7326edce8d21,Singapore,Singapore,https://www.amazon.sg/,0.732,0.72,High,Good fuzzy name match
367,NTT DATA Business Solutions Korlatolt Felelossegu Tarsasag,Hungary,Budapest,NTT DATA Business Solutions Hungary,44dda433-8ac1-11ec-b892-9b33177d601b,Hungary,Budapest,,0.7474,0.7457,High,Good fuzzy name match
368,ITELLIGENCE A/S,Denmark,,ITELLIGENCE,12ff4322-f5c3-11ed-9837-d559166cf045,Colombia,Bogota,,0.6,1.0,Medium,Strong name match
369,Ntt Malaysia Solutions Sdn. Bhd.,Malaysia,Petaling Jaya,Malaysia Microelectronic Solutions,949c9b55-93e4-11eb-8474-3bbe2d07207d,Malaysia,Petaling Jaya,https://my-ms.com/,0.858,0.93,High,Strong name match
37,ANDCO A/S,Denmark,Copenhagen,Andco A/S.,d7aa707f-93e4-11eb-9937-4fab995bf8ff,Denmark,Copenhagen,https://www.andco.dk/,1.0,1.0,High,Strong name match
370,Ntt Msc Sdn. Bhd.,Malaysia,Petaling Jaya,NTT Cloud Communications Malaysia Sdn Bhd.,6db1413a-1d6a-11ef-8ca4-a917ae6b537d,Malaysia,Petaling Jaya,,0.825,0.7083,High,Good fuzzy name match
371,OCH A/S,Denmark,Copenhagen,Och DK A/S.,a25c4651-1e9d-11ef-8493-1bd9c889e9e7,Denmark,Copenhagen,,0.8,0.75,High,Good fuzzy name match
372,OK A.M.B.A.,Denmark,Aarhus Municipality,OK a.m.b.a,d9669f7b-93e4-11eb-91fb-73d498260b10,Denmark,Copenhagen,https://www.ok.dk/,0.75,1.0,High,Strong name match
373,Omd (M) Sdn. Bhd.,Malaysia,Petaling Jaya,OMD World Imaging,a54919b7-93e4-11eb-b4a6-27899be4e45d,Malaysia,Kuala Lumpur,https://omdworldimaging.com/,0.65,0.8333,Medium,Good fuzzy name match
374,OMD AS,Norway,Oslo,OMD Norway,c7578028-8aa5-11ec-8962-8b4db591a2d2,Norway,Oslo,,0.8,0.75,High,Good fuzzy name match
375,Media Direction A/S,Denmark,Copenhagen,New Media Direction,ac63db81-72e7-11ec-8200-bfd1296681fb,Denmark,Copenhagen,http://www.newmediadirection.dk/,0.828,0.88,High,Good fuzzy name match
376,OMEGA EXIM LIMITED,Bangladesh,Dhaka Metropolitan,Omega Exim Limited,1e65962d-93e5-11eb-b5f6-816dd10ac7b0,Bangladesh,Dhaka,https://www.omegaeximltd.com/,0.85,1.0,High,Strong name match
377,OMNICOM MEDIA GROUP AS,Norway,Oslo,Omnicom Media Group AS,56287c74-2509-11ec-bde8-71cf682bd51e,Norway,Oslo,,0.95,1.0,High,Strong name match
378,OMNICOM MEDIA GROUP ASIA PACIFIC PTE. LTD.,Singapore,Queenstown,Omnicom Media Group Asia Pacific,c1a538ea-8a9a-11ec-a4f2-5511448670fd,Singapore,,,0.808,0.93,High,Strong name match
379,ON THE SPOT A/S,Denmark,Copenhagen,ON THE SPOT,50a6dd3e-c175-11ec-8c4a-c37e31e9be9e,Denmark,Copenhagen,,1.0,1.0,High,Strong name match
38,Annalect Denmark A/S,Denmark,Copenhagen,ANNALECT,cfc5f77c-ce95-11ed-953a-9d8f156b9731,Denmark,Copenhagen,https://annalectnordics.com/,1.0,1.0,High,Strong name match
380,ONETRUST TECHNOLOGY LIMITED,United Kingdom,London,ONETRUST,16e25e63-93e5-11eb-b5f6-816dd10ac7b0,United Kingdom,London,https://cookiepedia.co.uk/,0.9,1.0,High,Strong name match
381,Oracle Corporation (Thailand) Co Ltd,Thailand,Bang Rak District,Oracle Thailand,28c323bf-1b00-11ec-8cde-5bc5ac073f72,Thailand,Bang Rak Subdistrict,,0.942,1.0,High,Strong name match
382,Oracle Corporation Malaysia Sdn. Bhd.,Malaysia,,Oracle Corporation Sdn. Bhd.,cd9b9c12-1b00-11ec-aa6a-03cd9b476476,Malaysia,Kuala Lumpur,,0.725,0.875,High,Good fuzzy name match
383,ORACLE DANMARK APS,Denmark,,Oracle Danmark,870eb57e-1b04-11ec-98ad-4b5172a2ed18,Denmark,Gentofte Municipality,,0.75,1.0,High,Strong name match
384,ORACLE NORGE AS,Norway,Bærum,Oracle Norge AS,147df165-1b04-11ec-9b02-8dfd4ec6ef01,Norway,Bærum,,0.95,1.0,High,Strong name match
385,ORACLE SVENSKA AB,Sweden,,Oracle Pet,9618c304-6ce1-11ed-809b-653634c631b4,Sweden,Västerås Kommun,https://oraclepet.com/,0.6,0.75,Medium,Good fuzzy name match
386,Orbis Oy,Finland,Vantaa,Worbis,80ea7e12-93e4-11eb-be3a-7f925cb94351,Finland,Vantaa,https://orbis.fi/,0.95,1.0,High,Strong name match
387,OROGENIC ApS,Denmark,Vejle,Orogenic,da01a6ec-93e4-11eb-b4a6-27899be4e45d,Denmark,Vejle,https://orogenic.dk/,0.95,1.0,High,Strong name match
388,"ORRICK, HERRINGTON & SUTCLIFFE (UK) LLP",United Kingdom,London,Orrick Herrington & Sutcliffe,14907f20-93e5-11eb-a736-0f5b20ecb2f1,United States,San Francisco,https://www.orrick.com/,0.6,1.0,Medium,Strong name match
389,P1 SECURITY,France,Paris,P1 Security,cd85b2eb-93e4-11eb-b5f6-816dd10ac7b0,France,Paris,https://www.p1sec.com/,1.0,1.0,High,Strong name match
39,Anne Mette Lund,Denmark,Haderslev,Anne Mette Høy,02115b2b-65f6-11ef-a567-7774974824cc,Denmark,Vejle,http://mindre-stress.dk/?opi=79508299&sa=U&ved=0ahUKEwi4mfaSm-SMAxVfE1kFHS_HLHoQ61gIEigP&usg=AOvVaw21SI8OJlgK9_li2AWT-KF8,0.722,0.87,High,Good fuzzy name match
390,"Paco Casa Co.,Ltd.",Thailand,Bang Kapi District,PACO CASA a,6dd0de70-a7a9-11ed-b250-d1c44dcd1aef,Thailand,Bangkok,https://pacocasa.co.th/,0.85,1.0,High,Strong name match
391,PAKISTAN INSTITUTE OF NUCLEAR SCIENCE & TECHNOLOGY (PINSTECH),Pakistan,Islamabad,Pakistan Institute of Nuclear Science & Technology,09d8b5fe-ecdb-11ee-96d4-63842c7d9e5f,Pakistan,Islamabad,,0.9071,0.9286,High,Strong name match
392,PARENT AND FAMILY CONSULTING LIMITED,United Kingdom,London,Parent Zone Local,10dd8776-724b-11ec-9e45-ddda6fbc521a,United Kingdom,London,http://www.parentzone.org.uk/?opi=79508299&sa=U&ved=0ahUKEwjal9D86OCMAxW32QIHHd1VFxAQ61gIFigS&usg=AOvVaw29f1d3VxsM5nQbkYO5_T7_,1.0,1.0,High,Strong name match
393,PELATRO LIMITED,United Kingdom,London,Pelatro,8bcce5c1-8aa9-11ec-aad9-15d72f2b9d1a,India,Bengaluru,,0.6,1.0,Medium,Strong name match
394,Varsta Software,Finland,Tampere,Varsta Petri,c309a60b-27bf-11ef-815c-4d862d07c012,Finland,Helsinki,,0.552,0.67,Medium,Moderate name match
395,PING IT A/S,Denmark,Aalborg Municipality,Ping IT,424a94f5-93e5-11eb-8474-3bbe2d07207d,Denmark,Svenstrup,https://pingit.dk/,0.8,1.0,High,Strong name match
396,Playable ApS,Denmark,Aarhus,Playable,fbe50634-036a-11ec-a72b-432edcbee847,Denmark,Aarhus,https://playable.com/,1.0,1.0,High,Strong name match
397,PLESNER Advokatpartnerselskab,Denmark,Copenhagen,Plesner,7c54f062-93e4-11eb-b5f6-816dd10ac7b0,Denmark,Copenhagen,https://plesner.com/en,1.0,1.0,High,Strong name match
398,PLP INVEST/EJENDOMME A/S,Denmark,Odense Kommune,PLP Invest Ejendomme,602ace8c-0c5e-11ec-b66a-97ea7481e556,Denmark,Odense,https://plp-ejendomme.dk/,0.85,1.0,High,Strong name match
399,"PLURALSIGHT, LLC",United States,Draper,Pluralsight,16f3bda9-055e-11ec-912d-93da5cd6dce1,United States,Draper,http://tordkalvenes.com/,1.0,1.0,High,Strong name match
4,3 Step IT Sweden AB,Sweden,Linköping,Proact IT Sweden,e5cede70-0409-11ed-a83d-25d09483d16d,Sweden,Gothenburg,http://www.proact.se/,0.6055,0.69,Medium,Moderate name match
40,ANRITSU A/S,Denmark,Copenhagen,ANRITSU,172e7ea7-0523-11ec-a64f-cb86dbe4969b,,,https://tiancunwu.com/,0.6,1.0,Medium,Strong name match
400,PM ENERGI A/S,Denmark,Brønderslev,Pm energi,b529e3a6-93e4-11eb-8859-29e7c34dee35,Denmark,Brønderslev,https://pmenergi.dk/,1.0,1.0,High,Strong name match
401,Postnord Danmark (B2452),Denmark,Copenhagen,PostNord,fac6c825-93e4-11eb-86dd-ffbd1b53140e,Denmark,Copenhagen,https://www.postnord.dk/,0.804,0.84,High,Good fuzzy name match
402,POSTEN BRING AS,Norway,Oslo,Posten Bring,42c3ecf7-1d65-11ee-9df5-e543427f87fa,Norway,Oslo,https://www.postenbring.no/,1.0,1.0,High,Strong name match
403,DATA SCANNING A/S,Denmark,Copenhagen,Scanning,93cb1a81-93e4-11eb-a746-fdabd18be9c6,Denmark,Albertslund Municipality,http://scanning.dk/,0.656,0.76,Medium,Good fuzzy name match
404,PostNord Stralfors AB,Sweden,Ljungby,Strålfors,f3137fa4-93e4-11eb-be5a-4f810ab55f2e,Sweden,Ljungby,http://www.stralfors.se/,0.882,0.97,High,Strong name match
405,PRICEWATERHOUSECOOPERS STATSAUTORISERET REVISIONSPARTNERSELSKAB,Denmark,Copenhagen,Pricewaterhousecoopers Statsautoriseret Revisionspartnerselskab,c2d2c772-e602-11ed-aaf1-a9bb6aa25f65,Denmark,Odense,,0.75,1.0,High,Strong name match
406,PRICEWATERHOUSECOOPERS AS,Norway,Oslo,PricewaterhouseCoopers Norway,d4239772-8546-11ec-8f98-f9b40efdfe08,Norway,Oslo,https://www.pwcmisconduct.com/,0.816,0.86,High,Good fuzzy name match
407,PROPAKISTANI SOLUTIONS (PRIVATE) LIMITED,Pakistan,,ProPakistani,d6682c74-93e4-11eb-919a-b3f9a5ad205c,Pakistan,,https://propakistani.pk/,0.6,0.75,Medium,Good fuzzy name match
408,DRAKA NORSK KABEL AS,Norway,Drammen,,,,,,0.61,0.35,Unmatched,Name similarity too low (0.35)
409,Publicis Groupe Holdings B.V.,Netherlands,,Publicis Groupe,00f0d873-93e5-11eb-8474-3bbe2d07207d,Netherlands,Amsterdam,https://publicisgroupe.nl/,0.75,1.0,High,Strong name match
41,Aon Assessment Denmark A/S,Denmark,Copenhagen,,,,,,0.64,0.4,Unmatched,Name similarity too low (0.40)
410,QCC GLOBAL LIMITED,United Kingdom,Wells,QCC Global,d9f2b2c1-93e4-11eb-a746-fdabd18be9c6,United Kingdom,London,https://qccglobal.com/,0.8,1.0,High,Strong name match
411,QCC INTERSCAN LTD,United Kingdom,Wells,Interscan Transportation,5a4d70a9-183a-11f0-8286-8d0ea701f907,United Kingdom,Uxbridge,https://interscanltd.co.uk/,0.692,0.82,Medium,Good fuzzy name match
412,QLIKTECH DENMARK ApS,Denmark,Copenhagen,Qliktech,463be1c1-2500-11ec-abad-a332bf576a25,Denmark,Copenhagen,http://www.qlikview.com/dk,0.8,0.75,High,Good fuzzy name match
413,QlikTech International Markets AB,Sweden,,QLIKTECH INTERNATIONAL MARKETS AB.,6e78222b-9df5-11ef-a80f-179817213e61,Sweden,Lund,,0.75,1.0,High,Strong name match
414,QlikTech Nordic AB,Sweden,,QLIKTECH INTERNATIONAL AB.,55862ac9-9d66-11ef-aecb-ed811e9ee609,Sweden,Lund,,0.57,0.7,Medium,Good fuzzy name match
415,"QUALTRICS, LLC",United States,,Qualtrics,2f88cb22-93e5-11eb-aa66-9b8d95e2171b,United States,Provo,https://www.qualtrics.com/,0.75,1.0,High,Strong name match
416,QUESTBACK AS,Norway,Oslo,Questback,e6d9287a-93e4-11eb-be3a-7f925cb94351,Norway,Oslo,https://www.questback.com/,1.0,1.0,High,Strong name match
417,Radio Frequency Systems Gesellschaft mit beschrankter Haftung,Germany,Hanover,Radio Frequency Systems,7e7ca675-0db6-11ec-aaad-e5a5ee267b5b,Germany,Hanover,https://www.rfsworld.net/,0.8286,0.7143,High,Good fuzzy name match
418,RAJAH & TANN,Singapore,Singapore,Rajah & Tann,d107ada1-93e4-11eb-8859-29e7c34dee35,Singapore,Singapore,https://www.rajahtannasia.com/,0.9,1.0,High,Strong name match
419,RAPID7 INTERNATIONAL LIMITED,United Kingdom,London,Rapid 7 EMEA Internal Moose,1a62837c-2d2f-11ed-bca0-45d3b4f58bc5,United Kingdom,Camberley,https://www.emea-internalmoose-swag.com/,0.65,0.75,Medium,Good fuzzy name match
42,AON NORWAY AS,Norway,Oslo,Aon Norway,94b23b7a-a0a5-11ed-9081-2b8f862bccfc,Norway,Oslo,,0.95,1.0,High,Strong name match
420,Red Hat Asia Pacific Pte Ltd,Singapore,Singapore,Red Hat Asia Pacific,9973fa6b-8aae-11ec-be09-3b46a3ec669e,Singapore,Singapore,,0.846,0.91,High,Strong name match
421,RED HAT LIMITED,Ireland,Cork,Red PR Limited,1d6c9026-93e5-11eb-a736-0f5b20ecb2f1,Ireland,Clonmel,https://redpr.ie/,0.602,0.67,Medium,Moderate name match
422,Red Hat Malaysia Sdn. Bhd.,Malaysia,,Red Harvest Malaysia,8d744e31-ca8a-11ec-bce4-ef3debe8cbb7,Malaysia,Puchong,https://redharvestmalaysia.com/,0.588,0.73,Medium,Good fuzzy name match
423,RELOCATION AS,Norway,Stavanger,Relocation,13d6cc27-93e5-11eb-8474-3bbe2d07207d,Norway,Stavanger,https://relocation.no/,0.95,1.0,High,Strong name match
424,RETAIL FOCUS A/S,Denmark,Kongens Lyngby,Retail Institute Scandinavia,177157fd-93e5-11eb-b997-8dd98d09cf25,Denmark,Kongens Lyngby,https://retailinstitute.dk/,0.802,0.67,High,Moderate name match
425,REVEALCX LLC,United States,New Castle,RevealCX Inc.,168fa5a3-20d1-11ee-955b-359ace42ebb8,United States,New York,https://aiincx.com/,0.75,1.0,High,Strong name match
426,Rezponz A/S,Denmark,Aalborg,Rezponz,c8b67a70-c825-11ec-89f7-7594ea00aeb1,Denmark,Aalborg,https://rezponz.dk/,1.0,1.0,High,Strong name match
427,Rhenus Warehousing Solutions Denmark A/S,Denmark,Horsens,Rhenus Warehousing Solutions,11a58013-c50b-11ef-9531-7716dbb12d27,Denmark,Horsens,,0.928,0.88,High,Good fuzzy name match
428,RITTAL A/S,Denmark,Vallensbæk Municipality,Rittal A/S.,83718e53-1b00-11ec-a945-71766a416f0a,Denmark,Vallensbæk Municipality,http://www.rittal.dk/?opi=79508299&sa=U&ved=0ahUKEwj7qtnvvqOMAxVcTWwGHeNXIHUQ61gIEigP&usg=AOvVaw0S8lQM4PcIscN3aJ4j66ru,1.0,1.0,High,Strong name match
429,RTTD LTD,United Kingdom,London,RTTD,b9b2d1d2-9a09-11ec-9faf-49592d66acb7,Germany,Osnabrück,https://www.rttd.de/,0.6,1.0,Medium,Strong name match
43,APPDYNAMICS UK LTD,United Kingdom,London,AppDynamic,f7b252d4-fa1c-11ec-83db-47cce081a4ab,United Kingdom,Feltham,http://stluciakitefiesta.com/,0.728,0.88,High,Good fuzzy name match
430,BRINTH & HILLERUP A/S,Denmark,Aarhus,Hillerup Gredstedbro,7f97d223-2c88-11ef-93fc-330634d134dc,Denmark,Ribe,,0.57,0.7,Medium,Good fuzzy name match
431,SAGEMCOM BROADBAND SAS,France,Rueil-Malmaison,Sagemcom,e3e3b642-93e4-11eb-9937-4fab995bf8ff,France,Bois-Colombes,https://sagemcom.com/fr,0.8,1.0,High,Strong name match
432,"SAILPOINT TECHNOLOGIES, INC.",United States,,SAILPOINT TECHNOLOGIES,391eb2e4-181d-11f0-8284-6dfd2009e8a0,United States,Houston,https://www.sailpointt.xyz/,0.75,1.0,High,Strong name match
433,SALESFORCE UK LIMITED,United Kingdom,London,independent SalesForce,f69664d0-93e4-11eb-8e19-198fb02d6f96,United Kingdom,Ormskirk,http://independentsalesforce.co.uk/,0.722,0.87,High,Good fuzzy name match
434,SALESFORCE.COM SINGAPORE PTE. LTD.,Singapore,Singapore,,,,,,0.602,0.42,Unmatched,Name similarity too low (0.42)
435,Salling Group Forsikring A/S,Denmark,Aarhus Municipality,Salling Group,ceff37a2-02d7-11ed-8baf-6351820414ca,Denmark,Aarhus,https://puchcykler.dk/,0.75,0.75,High,Good fuzzy name match
436,Saluran Cekap (M) Sdn. Bhd.,Malaysia,Ampang Jaya Municipal Council,Saluran Cekap M Sdn Bhd.,b1e580a1-583d-11ec-91ee-edc6c109839b,Malaysia,Ampang Jaya,,0.841,1.0,High,Strong name match
437,SAMSUNG ELECTRONICS NORDIC AKTIEBOLAG,Sweden,Stockholms Kommun,Samsung Electronics Nordic AB.,2d6323ad-1afe-11ec-be37-19557aad561c,Sweden,Stockholms Kommun,,0.875,0.875,High,Good fuzzy name match
438,SANVARU TECHNOLOGY LIMITED,India,Sonipat,Sanvaru Technology,425606ac-93e5-11eb-919a-b3f9a5ad205c,India,Sonipat,https://sanvaru.com/,0.95,1.0,High,Strong name match
439,SAP DANMARK A/S,Denmark,Copenhagen,Invoicery,9c25ed98-93e4-11eb-8474-3bbe2d07207d,Denmark,Copenhagen,https://www.invoicery.dk/,0.868,0.78,High,Good fuzzy name match
44,APPLE DISTRIBUTION INTERNATIONAL LIMITED,Ireland,,Apple Distribution International,72b33d10-1afd-11ec-9842-212d1c52ad77,Ireland,Cork,,0.75,1.0,High,Strong name match
440,SAS INSTITUTE AS,Norway,Oslo,SAS Institute,06bef23d-ae8e-11ef-9eca-7fabbf10324c,India,Hyderabad,https://sasinstitute.in/,0.6,1.0,Medium,Strong name match
441,SAVILLE CONSULTING DANMARK A/S,Denmark,Rudersdal Municipality,Saville Consulting Danmark,1930e241-93e5-11eb-b5f6-816dd10ac7b0,Denmark,Rudersdal Municipality,https://www.savilleconsulting.dk/,0.9,1.0,High,Strong name match
442,SCHNEIDER ELECTRIC DANMARK A/S,Denmark,Ballerup,Schneider Electric Denmark A/S.,0252d979-93e5-11eb-8859-29e7c34dee35,Denmark,,https://www.studiecd.dk/,0.726,0.96,High,Strong name match
443,Scrive AB,Sweden,,Scrive,ac84e842-93e4-11eb-919a-b3f9a5ad205c,Sweden,Stockholm,http://www.scrive.com/,0.75,1.0,High,Strong name match
444,ServiceNow Nederland B.V.,Netherlands,Amsterdam,ServiceNow BV.,77842e7a-93e4-11eb-8474-3bbe2d07207d,Netherlands,Amsterdam,https://www.servicenow.nl/?opi=79508299&sa=U&ved=0ahUKEwjK0bG5yquMAxW2SGwGHbipE38Q61gIFigS&usg=AOvVaw3HAkGOUFTnqkqTbd1TwYS9,0.85,0.75,High,Good fuzzy name match
445,SFDC IRELAND LIMITED,Ireland,Dublin,Salesforce,c2d270d1-93e4-11eb-8ad6-7326edce8d21,United States,San Francisco,https://www.salesforce.com/,0.45,0.75,Low,Good fuzzy name match
